browser,browser_version,city,commentId,commentMessage,contentId,contentName,contentType,created,currentSpaceId,current_url,device,distinct_id,errorStateCode,event,event_1,feedItemActorId,feedItemActorType,feedItemDescription,feedItemId,feedItemTargetType,feedItemTargetTypeId,feedItemVerbId,hasFinishedOnboarding,hasSetPassword,id,initial_referrer,initial_referring_domain,lib_version,mediaDescription,mediaProviderName,mediaProviderUrl,mediaTitle,mediaType,mediaUrl,mp_country_code,mp_lib,name,notificationActorId,notificationActorType,notificationDescription,notificationId,notificationTargetType,notificationTargetTypeId,notificationVerbId,os,path,postId,postMessage,referrer,referrer.1,referring_domain,region,screen,screen_height,screen_width,search,spaceId,space_1,time,time_1,title,topic,topicId,topicName,updatedAt,url,usingStandaloneApp,utmTargetURL,utm_medium,utm_source
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,5693844d2bea66f99e5af2e6,,Opened intercom,Opened intercom,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Østfold,feed,900,1600,,,MRK3480 Forbrukeratferd,1455118949,2016-02-10 16:42:29,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,5693844d2bea66f99e5af2e6,,Selected all topics,Selected all topics,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Østfold,feed,900,1600,,,MRK3480 Forbrukeratferd,1455188019,2016-02-11 11:53:39,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/all/feed,,569368472bea66f99e5af2a5,,Viewed /auth/login Page,Viewed /auth/login Page,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,/auth/login,,,,,,,,Windows,/auth/login,,,,,,Østfold,feed,768,1366,,,ORG3402 Organisasjonsatferd og ledelse,1455198594,2016-02-11 14:49:54,Trive - Master anything,all,,,2016-01-11T14:50:00,https://my.triveapp.com/auth/login,False,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/all/feed,,569368472bea66f99e5af2a5,,Viewed /spaces/56936bd32bea66f99e5af2a7/topics/all/feed Page,Viewed feed/all,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/56936bd32bea66f99e5af2a7/topics/all/feed,,,,,,,,Windows,/auth/login,,,,,,Østfold,feed,768,1366,,,ORG3402 Organisasjonsatferd og ledelse,1455198594,2016-02-11 14:49:54,Trive - Master anything,all,,,2016-01-11T14:50:00,https://my.triveapp.com/auth/login,False,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/all/feed,,569368472bea66f99e5af2a5,,Logged in,Logged in,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Østfold,feed,768,1366,,,ORG3402 Organisasjonsatferd og ledelse,1455198594,2016-02-11 14:49:54,,all,,,2016-01-11T14:50:00,,False,,,
Chrome,48.0,,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,5693844d2bea66f99e5af2e6,,Selected all topics,Selected all topics,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,,feed,900,1600,,,MRK3480 Forbrukeratferd,1455206939,2016-02-11 17:08:59,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,5693844d2bea66f99e5af2e6,,Selected topic,Selected topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,,feed,900,1600,,,MRK3480 Forbrukeratferd,1455206940,2016-02-11 17:09:00,,all,5693c208d108fc24008de13b,"Beskjeder, kun fra Nina",2016-01-11T12:23:48,,False,,,
Chrome,48.0,,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed Page,Viewed feed/topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,,,,,,feed,900,1600,,,MRK3480 Forbrukeratferd,1455206940,2016-02-11 17:09:00,Trive - Master anything,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed,False,,,
Chrome,48.0,,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Opened drop down menu for feed item,Opened drop down menu for feed item,5693844d2bea66f99e5af2e6,ETUser,"{'object': {'id': '56bb3284b168262600362bd3', 'revisionId': '56bb32fcb168262600362e27', 'deletedAt': None, 'createdAt': '2016-02-10T13:52:20', 'commentsCount': 0, 'displayName': 'Morgendagens forelesning er, som det stå...', 'message': 'Morgendagens forelesning er, som det står i timeplanen, flyttet til fk fredag kl. 1100. Da skal vi gå igjennom kaptittel 6 & 7 som omhandler Personlighet og Persepsjon. Det er to morsomme kapitler, særlig kap. 7 om persepsjon som handler om å OPPFATTE', 'medias': [{'authorName': '10Everything', 'thumbnailUrl': 'https://i.ytimg.com/vi/oU03jR73r-E/hqdefault.jpg', 'type': 'video', 'title': 'Top 10 Best Subliminal Messages In Advertising', 'version': '1.0', 'thumbnailHeight': 360, 'height': 480, 'thumbnailWidth': 480, 'url': 'http://www.youtube.com/watch?v=oU03jR73r-E', 'providerName': 'YouTube', 'html': '<iframe class=""embedly-embed"" src=""//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2FoU03jR73r-E%3Ffeature%3Doembed&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DoU03jR73r-E&image=https%3A%2F%2Fi.ytimg.com%2Fvi%2FoU03jR73r', 'description': ""Top 10 Best Subliminal Messages In Advertising From Coca-Cola all the way to Candie's perfume ads, here are the 10 best subliminal messages in advertising ▶ Share on Facebook - http://on.fb.me/16H7383 ▶ Share on Twitter - http://bit.ly/1yX8qHx SUBSCRI"", 'width': 854, 'providerUrl': 'https://www.youtube.com/', 'authorUrl': 'https://www.youtube.com/user/Mr10Everything'}, {'authorName': '10Everything', 'thumbnailUrl': 'https://i.ytimg.com/vi/oU03jR73r-E/hqdefault.jpg', 'type': 'video', 'title': 'Top 10 Best Subliminal Messages In Advertising', 'version': '1.0', 'thumbnailHeight': 360, 'height': 480, 'thumbnailWidth': 480, 'url': 'http://www.youtube.com/watch?v=oU03jR73r-E', 'providerName': 'YouTube', 'html': '<iframe class=""embedly-embed"" src=""//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2FoU03jR73r-E%3Ffeature%3Doembed&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DoU03jR73r-E&image=https%3A%2F%2Fi.ytimg.com%2Fvi%2FoU03jR73r', 'description': ""Top 10 Best Subliminal Messages In Advertising From Coca-Cola all the way to Candie's perfume ads, here are the 10 best subliminal messages in advertising ▶ Share on Facebook - http://on.fb.me/16H7383 ▶ Share on Twitter - http://bit.ly/1yX8qHx SUBSCRI"", 'width': 854, 'providerUrl': 'https://www.youtube.com/', 'authorUrl': 'https://www.youtube.com/user/Mr10Everything'}], 'isAnnouncement': True, 'article': 'an', 'session': {'permissions': {'canDelete': True, 'canUpdate': True}}, 'owner': {'firstName': 'Nina', 'lastName': 'Ronæs', 'id': '5693844d2bea66f99e5af2e6', 'email': 'nina.ronas@bi.no'}, 'topics': [{'updatedAt': {}, 'revisionId': '5695059a91da2d2300566f1d', 'deletedAt': None, 'id': '5693c208d108fc24008de13b', 'createdAt': {}, 'ownerId': '5693844d2bea66f99e5af2e6', 'slug': 'beskjeder-kun-fra-nina', 'name': 'Beskjeder, kun fra Nina'}, {'updatedAt': {}, 'revisionId': '56b36346c093352000648a10', 'deletedAt': None, 'id': '56b36346c093352000648a11', 'createdAt': {}, 'ownerId': '5693844d2bea66f99e5af2e6', 'slug': 'persepsjon5822', 'name': 'PERSEPSJON'}], 'noun': 'announcement', 'commentThreadId': '56bb3284225d4a75b20b6b97', 'updatedAt': '2016-02-10T13:54:20', 'ownerId': '5693844d2bea66f99e5af2e6'}, 'actors': [{'firstName': 'Nina', 'updatedAt': {}, 'lastName': 'Ronæs', 'hasSetPassword': True, 'id': '5693844d2bea66f99e5af2e6', 'createdAt': {}, 'email': 'nina.ronas@bi.no', 'hasFinishedOnboarding': True, 'displayName': 'Nina Ronæs', '$$hashKey': 'object:3410', 'phone': '46410446'}], 'verb': {'pastSimple': 'posted', 'verb': 'post'}, 'target': {'article': 'a', 'rootId': '569384db2bea66f99e5af2e7', 'id': '569384db2bea66f99e5af2e7', 'preposition': 'in', 'noun': 'space', 'displayName': 'MRK3480 Forbrukeratferd', 'title': 'MRK3480 Forbrukeratferd', 'topics': [{'updatedAt': {}, 'revisionId': '5695059a91da2d2300566f1d', 'deletedAt': None, 'id': '5693c208d108fc24008de13b', 'createdAt': {}, 'ownerId': '5693844d2bea66f99e5af2e6', 'slug': 'beskjeder-kun-fra-nina', 'name': 'Beskjeder, kun fra Nina'}, {'updatedAt': {}, 'revisionId': '5693d8a316e0a927006261d3', 'deletedAt': None, 'id': '5693c252d108fc24008de142', 'createdAt': {}, 'ownerId': '5693844d2bea66f99e5af2e6', 'slug': 'kursinformasjon1272', 'name': 'Kursinformasjon'}, {'updatedAt': {}, 'revisionId': '56977f1243929524005287de', 'deletedAt': None, 'id': '5693c25b16e0a927006257d5', 'createdAt': {}, 'ownerId': '5693844d2bea66f99e5af2e6', 'slug': 'forbrukeratferd', 'name': 'Forbrukeratferd'}, {'updatedAt': {}, 'revisionId': '56977f1e8b0c7f2700042228', 'deletedAt': None, 'id': '5693c262d108fc24008de149', 'createdAt': {}, 'ownerId': '5693844d2bea66f99e5af2e6', 'slug': 'beslutninger358', 'name': 'Beslutninger'}, {'updatedAt': {}, 'revisionId': '569505bb6ccbf42600dda621', 'deletedAt': None, 'id': '569505bb6ccbf42600dda622', 'createdAt': {}, 'ownerId': '5693844d2bea66f99e5af2e6', 'slug': 'faglige-sporsmal', 'name': 'Faglige spørsmål?'}, {'updatedAt': {}, 'revisionId': '56976cec8b0c7f2700041dee', 'deletedAt': None, 'id': '56976cb88b0c7f2700041dc5', 'createdAt': {}, 'ownerId': '5693844d2bea66f99e5af2e6', 'slug': 'foiler-til-hvert-kapittel', 'name': 'Foiler til hvert kapittel'}, {'updatedAt': {}, 'revisionId': '56a54020c9741c2500082537', 'deletedAt': None, 'id': '56a54020c9741c2500082538', 'createdAt': {}, 'ownerId': '5693844d2bea66f99e5af2e6', 'slug': 'fagfilmer', 'name': 'FAGFILMER'}, {'updatedAt': {}, 'revisionId': '56a5461135827027001ccde4', 'deletedAt': None, 'id': '56a5461135827027001ccde5', 'createdAt': {}, 'ownerId': '5693844d2bea66f99e5af2e6', 'slug': 'behov-og-motiv', 'name': 'Behov og Motiv'}, {'updatedAt': {}, 'revisionId': '56b35695c09335200064894f', 'deletedAt': None, 'id': '56b35695c093352000648950', 'createdAt': {}, 'ownerId': '5693844d2bea66f99e5af2e6', 'slug': 'personlighet3224', 'name': 'PERSONLIGHET'}, {'updatedAt': {}, 'revisionId': '56b36346c093352000648a10', 'deletedAt': None, 'id': '56b36346c093352000648a11', 'createdAt': {}, 'ownerId': '5693844d2bea66f99e5af2e6', 'slug': 'persepsjon5822', 'name': 'PERSEPSJON'}], 'ownerId': '569368472bea66f99e5af2a5'}}",56bb3284b168262600362bdb,Space,569384db2bea66f99e5af2e7,post,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,,feed,900,1600,,,MRK3480 Forbrukeratferd,1455207366,2016-02-11 17:16:06,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Deleted post,Deleted post,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,56bb3284b168262600362bd3,"Morgendagens forelesning er, som det står i timeplanen, flyttet til fk fredag kl. 1100. Da skal vi gå igjennom kaptittel 6 & 7 som omhandler Personlighet og Persepsjon. Det er to morsomme kapitler, særlig kap. 7 om persepsjon som handler om å OPPFATTE",,,,,feed,900,1600,,,MRK3480 Forbrukeratferd,1455207370,2016-02-11 17:16:10,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,,,,,https://www.youtube.com/watch?v=oU03jR73r-E,link,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Created content,Created content,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,,feed,900,1600,,,MRK3480 Forbrukeratferd,1455207400,2016-02-11 17:16:40,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Created post,Created post,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,56bca5d9b1682626003638ba,"I morgendagens forelesning skal vi gå igjennom kaptittel 6 & 7 som omhandler Personlighet og Persepsjon. Det er to morsomme kapitler, særlig kap. 7 om persepsjon som handler om å OPPFATTE :-). Det er mye vi skal igjennom, så fint om dere ser litt på",,,,,feed,900,1600,,,MRK3480 Forbrukeratferd,1455207406,2016-02-11 17:16:46,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,Sandvika,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed Page,Viewed feed/topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,,,,,Akershus,feed,900,1600,,,MRK3480 Forbrukeratferd,1455274292,2016-02-12 11:51:32,Trive - Master anything,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,False,,,
Chrome,48.0,Sandvika,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Logged in,Logged in,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Akershus,feed,900,1600,,,MRK3480 Forbrukeratferd,1455274293,2016-02-12 11:51:33,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,Sandvika,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/all/feed Page,Viewed feed/all,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,,,,,Akershus,feed,900,1600,,,MRK3480 Forbrukeratferd,1455274302,2016-02-12 11:51:42,Trive - Master anything,all,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,False,,,
Chrome,48.0,Sandvika,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Selected all topics,Selected all topics,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Akershus,feed,900,1600,,,MRK3480 Forbrukeratferd,1455274302,2016-02-12 11:51:42,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,Sandvika,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,5693844d2bea66f99e5af2e6,,Logged in,Logged in,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Akershus,feed,900,1600,,,MRK3480 Forbrukeratferd,1455282197,2016-02-12 14:03:17,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,Sandvika,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/all/feed Page,Viewed feed/all,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,,,,,Akershus,feed,900,1600,,,MRK3480 Forbrukeratferd,1455282197,2016-02-12 14:03:17,Trive - Master anything,all,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed,False,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/all/feed Page,Viewed feed/all,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,,,,,Østfold,feed,900,1600,,,MRK3480 Forbrukeratferd,1455382353,2016-02-13 17:52:33,Trive - Master anything,all,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed,False,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,5693844d2bea66f99e5af2e6,,Logged in,Logged in,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Østfold,feed,900,1600,,,MRK3480 Forbrukeratferd,1455382353,2016-02-13 17:52:33,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/all/feed Page,Viewed feed/all,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,,,,,Østfold,feed,900,1600,,,MRK3480 Forbrukeratferd,1455387630,2016-02-13 19:20:30,Trive - Master anything,all,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed,False,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,5693844d2bea66f99e5af2e6,,Logged in,Logged in,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Østfold,feed,900,1600,,,MRK3480 Forbrukeratferd,1455387631,2016-02-13 19:20:31,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed,,5693844d2bea66f99e5af2e6,,Selected all topics,Selected all topics,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Østfold,feed,900,1600,,,MRK3480 Forbrukeratferd,1455387649,2016-02-13 19:20:49,,all,,,2016-01-11T12:23:48,,False,,,
Mobile Safari,9.0,Moss,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed/findOne?objectId=56c06ab9ca1c45220067b1c4,iPhone,5693844d2bea66f99e5af2e6,,UTM events,UTM events,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,iOS,,,,,,,Østfold,feed,568,320,,,MRK3480 Forbrukeratferd,1455462264,2016-02-14 16:04:24,,all,,,2016-01-11T12:23:48,,False,/spaces/569384db2bea66f99e5af2e7/topics/all/feed/findOne?objectId=56c06ab9ca1c45220067b1c4&utm_source=Notification&utm_medium=email,email,Notification
Mobile Safari,9.0,Moss,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed/findOne?objectId=56c06ab9ca1c45220067b1c4,iPhone,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/all/feed/findOne Page,Viewed feed/findOne,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/all/feed/findOne,,,,,,,,iOS,/spaces/569384db2bea66f99e5af2e7/topics/all/feed/findOne,,,,,,Østfold,feed,568,320,?objectId=56c06ab9ca1c45220067b1c4&utm_source=Notification&utm_medium=email,,MRK3480 Forbrukeratferd,1455462264,2016-02-14 16:04:24,Trive - Master anything,all,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed/findOne?objectId=56c06ab9ca1c45220067b1c4&utm_source=Notification&utm_medium=email,False,,,
Mobile Safari,9.0,Moss,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/all/feed/findOne?objectId=56c06ab9ca1c45220067b1c4,iPhone,5693844d2bea66f99e5af2e6,,Logged in,Logged in,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,iOS,,,,,,,Østfold,feed,568,320,,,MRK3480 Forbrukeratferd,1455462264,2016-02-14 16:04:24,,all,,,2016-01-11T12:23:48,,False,,,
